日期,质量等级,AQI,PM2.5,PM10,SO2,NO2,CO,O3,城市
2025-08-20,良,57,236,9,21,14,6,0.78,沈阳
2025-08-21,优,40,152,10,26,16,5,0.83,沈阳
2025-08-22,优,47,197,10,18,10,4,0.72,沈阳
2025-08-23,良,58,255,24,43,20,6,1.46,沈阳
2025-08-24,优,39,150,9,18,11,4,0.68,沈阳
2025-08-25,优,22,29,7,14,18,4,0.73,沈阳
2025-08-26,优,34,96,10,21,20,4,0.62,沈阳
2025-08-27,优,31,72,14,31,24,5,0.85,沈阳
2025-08-28,优,32,69,6,15,14,4,0.60,沈阳
2025-08-29,优,35,89,13,27,20,5,0.76,沈阳
2025-08-30,优,47,189,26,47,25,8,1.24,沈阳
2025-08-31,优,30,43,12,27,21,5,0.92,沈阳
2025-09-01,优,50,195,25,50,25,6,1.26,沈阳
2025-09-02,良,52,201,31,55,29,6,1.14,沈阳
2025-09-03,优,49,172,24,49,27,9,1.36,沈阳
2025-09-04,良,52,204,22,45,26,7,1.09,沈阳
2025-09-05,优,46,151,24,46,23,8,1.03,沈阳
2025-09-06,良,58,269,13,25,14,5,0.69,沈阳
2025-09-07,优,45,129,14,35,23,9,0.88,沈阳
2025-09-08,优,38,123,14,38,27,9,0.85,沈阳
2025-09-09,良,52,230,16,43,28,14,1.03,沈阳
2025-09-10,良,74,296,20,39,18,7,0.70,沈阳
2025-09-11,良,79,311,26,54,23,8,1.09,沈阳
2025-09-12,良,79,322,19,45,21,10,0.76,沈阳
2025-09-13,良,60,273,25,52,24,9,0.99,沈阳
2025-09-14,良,68,268,18,41,12,7,0.72,沈阳
2025-09-15,优,36,111,11,30,22,6,0.80,沈阳
2025-09-16,优,33,89,12,32,17,8,0.61,沈阳
2025-09-17,优,26,51,6,23,21,6,0.45,沈阳
2025-09-18,优,40,229,16,40,28,6,0.79,沈阳
2025-09-19,优,42,248,17,40,34,7,0.88,沈阳
2025-09-20,优,39,191,17,34,31,6,0.61,沈阳
2025-09-21,优,50,249,23,50,38,9,0.81,沈阳
2025-09-22,良,52,280,24,55,37,12,1.15,沈阳
2025-09-23,优,37,181,17,37,28,10,0.84,沈阳
2025-09-24,优,36,172,16,30,13,5,0.67,沈阳
2025-09-25,优,49,240,29,49,29,8,1.03,沈阳
2025-09-26,良,59,283,25,61,47,13,1.20,沈阳
2025-09-27,良,60,284,35,69,47,14,1.49,沈阳
2025-09-28,优,44,192,24,44,31,8,0.92,沈阳
2025-09-29,良,54,253,29,57,33,11,1.21,沈阳
2025-09-30,良,67,284,23,45,20,11,0.97,沈阳
2025-10-01,良,78,303,27,48,18,9,1.04,沈阳
2025-10-02,良,71,316,31,56,23,9,1.06,沈阳
2025-10-03,良,54,278,30,58,24,8,0.96,沈阳
2025-10-04,良,55,286,31,60,31,10,1.12,沈阳
2025-10-05,优,33,150,9,33,14,5,0.39,沈阳
2025-10-06,优,35,207,15,35,20,5,0.53,沈阳
2025-10-07,优,44,228,25,44,24,8,0.98,沈阳
2025-10-08,优,32,109,9,32,19,6,0.40,沈阳
2025-10-09,优,39,171,17,39,27,6,0.48,沈阳
2025-10-10,良,52,232,28,53,40,7,0.63,沈阳
2025-10-11,良,75,303,53,94,60,10,0.91,沈阳
2025-10-12,良,56,272,33,63,38,7,0.67,沈阳
2025-10-13,良,66,304,45,81,52,14,0.95,沈阳
2025-10-14,良,88,323,65,109,47,14,1.44,沈阳
2025-10-15,良,75,316,55,86,40,8,0.85,沈阳
2025-10-16,优,50,235,33,51,22,6,0.51,沈阳
2025-10-17,良,74,316,54,71,35,8,0.69,沈阳
2025-10-18,优,28,84,17,25,17,6,0.42,沈阳
2025-10-19,优,29,117,16,29,22,7,0.42,沈阳
2025-10-20,优,32,141,13,28,26,7,0.43,沈阳
2025-10-21,优,46,262,22,43,37,8,0.63,沈阳
2025-10-22,良,57,277,40,64,41,9,0.88,沈阳
2025-10-23,良,54,240,34,57,39,8,0.63,沈阳
2025-10-24,良,70,268,44,72,56,10,0.83,沈阳
2025-10-25,轻度污染,108,308,81,127,53,15,1.40,沈阳
2025-10-26,良,51,174,33,52,29,8,0.61,沈阳
2025-10-27,优,41,99,17,41,32,9,0.55,沈阳
2025-10-28,良,66,199,48,82,53,15,0.97,沈阳
2025-10-29,良,74,234,54,91,27,12,0.88,沈阳
2025-10-30,优,44,121,26,44,28,9,0.62,沈阳
2025-10-31,良,54,207,27,51,43,11,0.91,沈阳
2025-11-01,良,70,250,41,89,36,18,0.99,沈阳
2025-11-02,优,43,146,12,43,12,7,0.43,沈阳
2025-11-03,优,49,173,23,49,29,13,0.83,沈阳
2025-11-04,良,58,213,36,66,35,14,0.86,沈阳
2025-11-05,良,91,277,68,106,36,13,1.07,沈阳
2025-11-06,良,72,248,53,74,36,10,0.73,沈阳
2025-11-07,良,82,303,61,86,29,9,0.64,沈阳
2025-11-08,轻度污染,142,320,109,128,41,13,1.14,沈阳
2025-11-09,优,46,183,30,46,22,8,0.63,沈阳
2025-11-10,优,42,158,18,39,34,13,0.61,沈阳
2025-11-11,良,54,207,33,59,42,11,0.76,沈阳
2025-11-12,良,100,317,75,120,35,17,1.07,沈阳
2025-11-13,优,45,159,22,45,35,13,0.55,沈阳
2025-11-14,良,94,285,70,98,51,14,1.23,沈阳
2025-11-15,良,95,262,71,105,37,20,1.11,沈阳
2025-11-16,良,58,170,26,65,14,9,0.49,沈阳
2025-11-17,优,45,205,11,45,18,8,0.45,沈阳
2025-11-18,良,53,299,28,56,31,10,0.61,沈阳
2025-11-19,良,76,315,56,89,42,19,1.08,沈阳
2025-11-20,优,46,162,22,46,28,11,0.58,沈阳
2025-11-21,良,60,208,41,71,48,19,0.96,沈阳
2025-11-22,良,86,249,64,104,49,23,1.38,沈阳
2025-11-23,轻度污染,130,307,99,136,44,20,1.24,沈阳
2025-11-24,重度污染,278,336,228,280,48,12,1.40,沈阳
2025-11-25,良,54,140,37,58,32,11,0.60,沈阳
2025-11-26,良,65,141,47,74,38,15,1.04,沈阳
2025-11-27,优,43,63,25,43,23,9,0.58,沈阳
2025-11-28,优,47,55,29,47,32,12,0.95,沈阳
2025-11-29,良,60,102,25,71,18,10,0.68,沈阳
2025-11-30,优,47,64,21,47,28,9,0.65,沈阳
2025-12-01,良,52,107,28,53,24,11,0.72,沈阳
2025-12-02,优,30,24,11,28,12,9,0.45,沈阳
2025-12-03,优,33,40,12,33,17,10,0.53,沈阳
2025-12-04,良,53,124,26,56,37,14,0.98,沈阳
2025-12-05,良,58,137,34,66,34,13,1.01,沈阳
2025-12-06,良,85,222,63,102,42,13,1.00,沈阳
2025-12-07,轻度污染,119,324,90,132,46,14,1.43,沈阳
2025-12-08,优,41,64,21,41,27,12,0.64,沈阳
2025-12-09,良,59,107,40,68,45,16,0.99,沈阳
2025-12-10,轻度污染,122,281,93,138,51,17,1.58,沈阳
